16	16	10.184136
32	16	10.351400
64	16	10.789667
128	16	13.767372
256	16	14.556816
512	16	17.921558
1024	16	24.844692
2048	16	39.898945
4096	16	90.006874
8192	16	172.570633
16384	16	355.308746
65536	16	1410.604126
16	32	18.706392
32	32	21.072163
64	32	22.046547
128	32	21.611095
256	32	27.358772
512	32	45.916855
1024	32	45.416599
2048	32	78.502045
4096	32	198.202469
8192	32	329.572418
16384	32	682.607849
65536	32	2746.875000
16	64	36.510380
32	64	39.818516
64	64	45.364601
128	64	41.387413
256	64	47.886368
512	64	60.693703
1024	64	89.455902
2048	64	157.282013
4096	64	366.241089
8192	64	619.746643
16384	64	1362.297974
65536	64	5444.022949
16	128	69.267441
32	128	72.996941
64	128	75.489243
128	128	80.141640
256	128	86.374458
512	128	116.511139
1024	128	184.073151
2048	128	287.702179
4096	128	627.642395
8192	128	1266.592651
16384	128	2570.096924
65536	128	10675.404297
16	256	131.768509
32	256	135.621735
64	256	156.496399
128	256	157.483856
256	256	181.411530
512	256	228.849899
1024	256	330.514526
2048	256	551.299133
4096	256	1215.853027
8192	256	2622.226074
16384	256	5373.275879
32766	256	10280.888672
65536	256	21127.505859
16	512	243.160049
32	512	250.668991
64	512	268.094391
128	512	288.678864
256	512	328.716644
512	512	432.929901
1024	512	581.534973
2048	512	1050.687866
4096	512	2710.140137
8192	512	5127.266113
16384	512	10564.393555
32766	512	18636.687500
65536	512	38914.718750
16	1024	489.979675
32	1024	476.520172
64	1024	515.916321
128	1024	532.977478
256	1024	651.360535
512	1024	840.237732
1024	1024	951.412292
2048	1024	1634.712769
4096	1024	3871.370117
8192	1024	8495.219727
16384	1024	16977.732422
32766	1024	37597.753906
65536	1024	75865.242188
16	2048	866.029419
32	2048	897.092834
64	2048	960.533691
128	2048	1083.989502
256	2048	956.904846
512	2048	1228.545044
1024	2048	1942.352173
2048	2048	3249.833496
4096	2048	8134.032715
8192	2048	17150.351563
16384	2048	35763.816406
32766	2048	73393.046875
65536	2048	149949.109375
16	4096	1666.428833
32	4096	1701.146973
64	4096	1877.538818
128	4096	1524.300293
256	4096	1811.517578
512	4096	2498.696533
1024	4096	3861.395508
2048	4096	6439.166504
4096	4096	15427.202148
8192	4096	33282.738281
16384	4096	69328.382813
32766	4096	152053.906250
65536	4096	315029.156250
16	8192	3343.929443
32	8192	3023.952393
64	8192	2776.252197
128	8192	3106.951416
256	8192	3720.621582
512	8192	5020.893555
1024	8192	7691.104980
2048	8192	12961.361328
4096	8192	30776.115234
8192	8192	65595.289063
16384	8192	142882.000000
32766	8192	307494.656250
65536	8192	638094.187500
16	16384	5426.362793
32	16384	5049.935547
64	16384	5554.495605
128	16384	6211.671387
256	16384	7529.308594
512	16384	9974.505859
1024	16384	15305.250000
2048	16384	26243.900391
4096	16384	62152.707031
