2048	32	22.2351
4096	32	44.0025
8192	32	91.4648
16384	32	221.7
32768	32	595.316
65536	32	1378
16	64	0.864241
32	64	1.3563
64	64	1.59657
128	64	2.75128
256	64	7.12192
512	64	14.2136
1024	64	22.6263
2048	64	41.3724
4096	64	81.0035
8192	64	177.352
16384	64	419.483
32768	64	1114.15
65536	64	2761.61
16	128	1.4562
32	128	2.4001
64	128	3.2605
128	128	4.99026
256	128	10.5205
512	128	25.8891
1024	128	39.6065
2048	128	73.8109
4096	128	145.645
8192	128	360.832
16384	128	872.981
32768	128	2232.46
65536	128	5463.87
16	256	2.78868
32	256	4.69851
64	256	6.25486
128	256	9.45004
256	256	21.0648
512	256	39.4449
1024	256	61.1306
2048	256	128.503
4096	256	262.734
8192	256	672.461
16384	256	1680.59
32768	256	4908.27
65536	256	13258.4
16	512	5.54943
32	512	9.39625
64	512	14.2018
128	512	19.1319
256	512	36.6703
512	512	75.6541
1024	512	134.253
2048	512	256.702
4096	512	515.4
8192	512	1349.2
16384	512	4134.23
32768	512	10185.5

16	16	0.660347
32	16	1.771
64	16	0.692366
128	16	0.925973
256	16	1.57351
512	16	2.03304
1024	16	3.20927
2048	16	6.47131
4096	16	19.19
8192	16	53.6931
16384	16	124.721
32768	16	265.656
65536	16	570.169
16	32	0.826588
32	32	0.929559
64	32	1.00768
128	32	1.82121
256	32	1.68161
512	32	2.73232
1024	32	4.57249
2048	32	10.6012
4096	32	30.0013
8192	32	101.144
16384	32	249.489
32768	32	518.474
65536	32	1092.71
16	64	0.964907
32	64	1.09913
64	64	1.14831
128	64	1.48796
256	64	2.34708
512	64	3.64242
1024	64	7.20722
2048	64	16.564
4096	64	65.222
8192	64	197.457
16384	64	460.674
32768	64	1002.03
65536	64	2107.24
16	128	1.85297
32	128	1.39985
64	128	1.57582
128	128	2.29457
256	128	3.55404
512	128	6.48796
1024	128	12.0776
2048	128	26.5266
4096	128	104.512
8192	128	378.309
16384	128	896.88
32768	128	1978.32
65536	128	4177.52
16	256	1.43878
32	256	2.13781
64	256	2.38012
128	256	4.17443
256	256	6.37013
512	256	7.72694
1024	256	30.6885
2048	256	49.833
4096	256	225.283
8192	256	650.724
16384	256	1809.47
32768	256	3796.13
65536	256	8264.65
16	512	2.79841
32	512	3.16163
64	512	5.45594
128	512	7.31403
256	512	10.8571
512	512	21.5456
1024	512	25.7192
2048	512	106.972
4096	512	466.118
8192	512	1535.59
16384	512	3846.91
32768	512	7708.92
65536	512	17942.2
16	1024	5.00973
32	1024	3.6127
64	1024	5.43647
128	1024	8.36091
256	1024	13.5556
512	1024	24.8396
1024	1024	59.7305
2048	1024	167.038
4096	1024	812.466
8192	1024	2773.8
16384	1024	6898.41
32768	1024	14932.5
65536	1024	32547.8
16	2048	9.66546
32	2048	14.2915
64	2048	15.6142
128	2048	24.8591
256	2048	26.9431
512	2048	45.8447
1024	2048	162.378
2048	2048	349.167
4096	2048	1647.62
8192	2048	5446.65
16384	2048	14948.4
32768	2048	32159
65536	2048	66255.4
16	4096	14.4859
32	4096	21.989
64	4096	32.1834
128	4096	44.7315
256	4096	60.0263
512	4096	88.2479
1024	4096	248.95
2048	4096	570.828
4096	4096	5749.89
8192	4096	13008.3
16384	4096	27108.9
32768	4096	61625.2
65536	4096	133816
