16	16	0.198624
32	16	1.389984
64	16	1.203040
128	16	1.888224
256	16	1.437152
512	16	2.048992
1024	16	2.800800
2048	16	4.503168
4096	16	8.249952
8192	16	15.171936
16384	16	29.091167
0	16	0.164576
65536	16	115.083458
16	32	1.230144
32	32	1.095744
64	32	1.129056
128	32	1.260640
256	32	1.544288
512	32	2.029248
1024	32	3.060704
2048	32	4.974240
4096	32	9.088608
8192	32	17.523104
16384	32	34.429375
0	32	0.135072
65536	32	135.811386
16	64	1.210592
32	64	1.141632
64	64	1.360384
128	64	1.410720
256	64	1.701792
512	64	2.268576
1024	64	3.493952
2048	64	6.409984
4096	64	12.136032
8192	64	22.785439
16384	64	44.981216
0	64	0.125600
65536	64	177.002716
16	128	0.909088
32	128	1.016480
64	128	1.279136
128	128	1.371232
256	128	1.725824
512	128	2.636768
1024	128	4.452800
2048	128	8.379456
4096	128	15.961216
8192	128	31.518017
16384	128	64.758461
0	128	3.159200
65536	128	258.353760
16	256	1.133440
32	256	1.374816
64	256	5.175680
128	256	2.122304
256	256	2.850144
512	256	6.120896
1024	256	10.194464
2048	256	12.774048
4096	256	25.222015
8192	256	48.983040
16384	256	97.951874
32766	256	199.903732
65536	256	390.159912
16	512	4.444928
32	512	4.491712
64	512	4.680032
128	512	2.172320
256	512	5.000192
512	512	7.306880
1024	512	12.691904
2048	512	30.299809
4096	512	43.792992
8192	512	86.782524
16384	512	200.314880
32766	512	315.976837
65536	512	663.334595
16	1024	4.628320
32	1024	3.100416
64	1024	3.073792
128	1024	4.649184
256	1024	8.930784
512	1024	14.012735
1024	1024	22.456959
2048	1024	39.917313
4096	1024	87.063332
8192	1024	155.500702
16384	1024	307.681213
32766	1024	593.413879
65536	1024	1353.833252
16	2048	4.753792
32	2048	5.774112
64	2048	6.064768
128	2048	7.976288
256	2048	12.492384
512	2048	20.446848
1024	2048	38.135426
2048	2048	71.939865
4096	2048	155.960480
8192	2048	304.893127
16384	2048	599.589050
32766	2048	1231.240723
65536	2048	2552.850586
16	4096	5.140320
32	4096	6.049408
64	4096	8.163840
128	4096	12.492289
256	4096	20.673792
512	4096	44.711391
1024	4096	69.837120
2048	4096	138.496933
4096	4096	293.557831
8192	4096	591.030945
16384	4096	1182.775146
32766	4096	2371.907471
16	8192	6.239392
32	8192	7.858592
64	8192	12.367104
128	8192	20.503584
256	8192	36.899136
512	8192	68.602341
1024	8192	140.914017
2048	8192	295.592041
4096	8192	588.083130
8192	8192	1170.462402
16384	8192	2349.388672
16	16384	8.030912
32	16384	11.645920
64	16384	20.948225
128	16384	38.101566
256	16384	74.915169
512	16384	142.700012
1024	16384	277.830811
2048	16384	569.157532
4096	16384	1157.497925
