16	16	388.178558
32	16	324.445587
64	16	408.154877
128	16	424.700623
256	16	506.924255
512	16	485.735107
1024	16	508.202698
2048	16	470.420654
4096	16	552.938599
8192	16	593.955750
16384	16	531.141357
32768	16	635.770081
65536	16	598.952942
16	32	1098.286255
32	32	1148.142578
64	32	1107.490356
128	32	915.923889
256	32	1050.818848
512	32	1036.873779
1024	32	812.984436
2048	32	1075.999512
4096	32	1162.145874
8192	32	1003.908813
16384	32	1185.061890
32768	32	929.192017
65536	32	906.888367
16	64	1917.809082
32	64	1931.588989
64	64	2064.094238
16	16	449.630280
128	64	2323.207275
32	16	843.985046
64	16	621.873108
128	16	304.256409
256	16	181.677979
512	16	246.884308
1024	16	485.406219
2048	16	578.384399
4096	16	585.867188
8192	16	419.373047
16384	16	185.884399
32768	16	505.969360
65536	16	572.634460
16	32	793.195374
32	32	424.221375
64	32	497.604401
128	32	1113.209351
256	32	1176.283569
512	32	1003.264587
1024	32	1002.848328
2048	32	1092.976929
4096	32	1036.408813
8192	32	1096.406494
16384	32	849.628418
32768	32	989.059509
65536	32	880.745056
16	64	2023.145630
32	64	1800.517578
64	64	1578.081177
128	64	926.958435
256	64	2095.631104
512	64	1910.256958
1024	64	1732.877319
2048	64	2213.176270
4096	64	1959.842163
8192	64	2707.026123
16384	64	1161.254883
32768	64	2021.360840
65536	64	2074.859375
16	128	4531.332031
32	128	3555.441406
64	128	4697.439941
128	128	4147.742676
256	128	4971.329590
512	128	4317.658691
1024	128	3252.921875
2048	128	2485.789063
4096	128	4589.401855
8192	128	3820.681396
16384	128	3672.408936
32768	128	4025.138672
65536	128	4840.438477
16	256	7461.297363
32	256	7590.770996
64	256	5729.417480
128	256	5518.058105
256	256	6849.753906
512	256	7449.480469
1024	256	8334.196289
2048	256	6168.080078
4096	256	6493.880371
8192	256	4846.925781
16384	256	5535.441895
32768	256	4855.182129
65536	256	4262.742188
16	512	8387.654297
32	512	9094.796875
64	512	8337.183594
128	512	8358.409180
256	512	9411.209961
512	512	7502.624512
1024	512	8470.933594
2048	512	8537.278320
4096	512	8468.011719
8192	512	8873.130859
16384	512	11086.783203
32768	512	9714.395508
65536	512	8755.690430
16	1024	18028.968750
32	1024	17601.212891
64	1024	18797.439453
128	1024	17559.669922
256	1024	15865.790039
512	1024	16727.955078
1024	1024	15283.492188
2048	1024	15905.733398
4096	1024	15249.823242
8192	1024	17230.751953
16384	1024	15514.588867
32768	1024	15377.864258
65536	1024	14691.905273
16	2048	33733.132813
32	2048	31262.359375
64	2048	31792.945313
128	2048	33547.214844
256	2048	31841.093750
512	2048	33658.410156
1024	2048	33325.128906
2048	2048	32084.648438
4096	2048	31981.230469
8192	2048	34373.703125
16384	2048	32507.917969
32768	2048	32813.105469
65536	2048	33267.000000
16	4096	66615.398438
32	4096	64303.496094
64	4096	80554.062500
128	4096	74993.390625
256	4096	103238.539063
512	4096	96298.171875
1024	4096	103897.867188
2048	4096	72222.484375
4096	4096	44089.175781
8192	4096	46929.171875
16384	4096	55889.183594
32768	4096	62068.824219
65536	4096	61986.761719
16	8192	91733.664063
32	8192	95264.656250
64	8192	89897.968750
128	8192	91383.203125
256	8192	90431.039063
512	8192	91849.062500
1024	8192	90793.140625
2048	8192	91022.265625
4096	8192	91104.656250
8192	8192	92799.343750
16384	8192	94959.195313
32768	8192	92984.789063
65536	8192	95710.109375
16	16384	186344.671875
32	16384	183441.562500
64	16384	182116.359375
128	16384	181753.765625
256	16384	182813.078125
512	16384	182255.968750
1024	16384	181667.078125
2048	16384	182612.468750
4096	16384	182064.625000
8192	16384	182565.906250
16384	16384	232978.203125
32768	16384	245789.921875
65536	16384	201887.453125
