4	4	0.261568
8	4	0.350464
16	4	0.333088
32	4	0.475200
64	4	0.609408
128	4	0.732960
256	4	0.938336
512	4	1.335648
1024	4	2.123072
2048	4	3.710752
4096	4	6.438752
8192	4	11.533952
16384	4	22.589855
32768	4	44.717983
65536	4	93.271454
131072	4	186.515869
4	8	0.331232
8	8	0.334688
16	8	0.389408
32	8	0.525888
64	8	0.573792
128	8	0.647552
256	8	0.841536
512	8	1.183616
1024	8	1.902048
2048	8	3.303072
4096	8	6.143200
8192	8	11.807712
16384	8	23.159744
32768	8	48.167263
65536	8	95.928032
131072	8	191.288315
4	16	0.332256
8	16	0.417216
16	16	0.499360
32	16	0.414176
64	16	0.557088
128	16	0.663744
256	16	0.838304
512	16	1.215072
1024	16	1.854272
2048	16	3.451104
4096	16	6.423200
8192	16	12.385280
16384	16	25.674208
32768	16	51.000736
65536	16	118.463676
131072	16	211.795258
4	32	0.361600
8	32	0.491424
16	32	0.496832
32	32	0.464192
64	32	0.562528
128	32	0.659616
256	32	0.767360
512	32	1.270432
1024	32	2.093568
2048	32	3.716032
4096	32	7.173344
8192	32	14.300448
16384	32	28.245216
32768	32	55.754623
65536	32	110.847588
131072	32	221.252029
4	64	0.481632
8	64	0.467520
16	64	0.501472
32	64	0.531264
64	64	0.491104
128	64	0.714848
256	64	0.940992
512	64	1.429760
1024	64	2.364800
2048	64	4.355232
4096	64	8.362272
8192	64	16.562529
16384	64	32.971519
32768	64	65.073090
65536	64	129.468124
131072	64	260.042938
4	128	0.477024
8	128	0.490848
16	128	0.503840
32	128	0.484224
64	128	0.593984
128	128	0.781472
256	128	1.096864
512	128	1.695584
1024	128	2.934688
2048	128	5.615232
4096	128	10.702176
8192	128	21.191936
16384	128	41.856064
32768	128	94.169373
65536	128	166.344955
131072	128	409.047852
4	256	0.380064
8	256	0.513312
16	256	0.412224
32	256	0.478720
64	256	0.695168
128	256	0.936512
256	256	1.363104
512	256	2.278688
1024	256	4.147136
2048	256	7.844288
4096	256	15.214464
8192	256	30.091360
16384	256	59.833408
32768	256	119.414108
65536	256	294.105011
131072	256	660.502686
4	512	0.484736
8	512	0.611808
16	512	0.567584
32	512	0.655264
64	512	0.810432
128	512	1.171904
256	512	1.754752
512	512	3.324384
1024	512	6.096416
2048	512	11.998880
4096	512	23.429344
8192	512	46.440575
16384	512	93.073059
32768	512	199.225983
65536	512	426.652222
131072	512	897.904358
